Year Collected,Month Collected,Day Collected,Time of Day,Locality,Longitude,Latitude,Notes,Marked Individual,Location ID,Date Encounter Submitted,Has Left Spot Image,Has Right Spot Image
2016,9,16,0:00,Avalon UW Park,33.349055,-118.324805,GPS location estimated by Ashley,CASINOPT001,Catalina Island- Casino Point,2017-04-03 21:48:28,true,false
2016,9,4,0:00,Star of Scotland Wreck,33.996799769043065,-118.5222222,GPS location estimated by Ashley,STARSCOT001,Santa Monica- Wreck of the Star of Scotland,2017-04-03 21:45:15,true,false
2016,8,27,0:00,Hermosa Artificial Reef,33.853667,-118.413333,"Both sides, GPS location estimated by Ashley",HERART018,Hermosa Artificial Reef,2017-04-03 21:48:21,true,false
2016,8,27,0:00,Hermosa Artificial Reef,33.853667,-118.413333,"Both sides, GPS location estimated by Ashley",HERART018,Hermosa Artificial Reef,2017-04-03 21:48:23,true,false
2016,8,27,0:00,Hermosa Artificial Reef,33.853667,-118.413333,"Both sides, GPS location estimated by Ashley",HERART018,Hermosa Artificial Reef,2017-04-03 21:48:14,true,false
2016,7,14,2:5,Anacapa Island- Brickyard,34.017633333333336,-119.3667017,1 of 4 GSB seen on this dive,GSB235,Anacapa Island,2019-04-21,true,false
2016,7,14,12:30,Anacapa Island- Black Seabass Reef,34.017633333333336,-119.3667017,1 of 4 GSB seen on dive. Others did not display spots.,GSB233,Anacapa Island- Black Seabass Reef,2019-04-21,true,true
2016,7,14,2:5,Anacapa Island- Brickyard,34.017633333333336,-119.3667017,1 of 4 GSB seen on this dive,GSB236,Anacapa Island,2019-04-22,true,false
2016,7,14,2:5,Anacapa Island- Brickyard,34.017633333333336,-119.3667017,1 of 4 GSB. Distinct humped back.,GSB234,Anacapa Island,2019-04-21,true,true
2016,4,10,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART008,Hermosa Artificial Reef,2017-04-03 21:46:06,true,false
2016,4,10,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART008,Hermosa Artificial Reef,2017-04-03 21:45:58,true,false
2016,4,10,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART015,Hermosa Artificial Reef,2017-04-03 21:46:48,true,false
2016,4,10,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART015,Hermosa Artificial Reef,2017-04-03 21:46:59,true,false
2016,4,10,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART008,Hermosa Artificial Reef,2017-04-03 21:46:17,true,false
2016,1,4,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART024,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,1,3,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART024,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2016,1,2,0:00,Hermosa Artificial Reef,33.853667,-118.413333,,HERART024,Hermosa Artificial Reef,2017-04-03 21:48:55,true,false
2015,11,23,0:00,"Wheeler North Reef, SONGS site",33.407924,-117.618703,,WNR002,"Wheeler North Reef, SONGS site",2017-04-03 21:48:54,true,false
2015,11,23,0:00,"Wheeler North Reef, SONGS site",33.407924,-117.618703,,WNR002,"Wheeler North Reef, SONGS site",2017-04-03 21:48:55,true,false
2015,11,23,0:00,"Wheeler North Reef, SONGS site",33.407924,-117.618703,,WNR002,"Wheeler North Reef, SONGS site",2017-04-03 21:48:54,true,false
2015,11,23,14:58,"Wheeler North, SONGS Mitigation Site 10",33.407924,-117.618703,"Single fish, circled for 16 minutes making close passes.",WNR002,"Wheeler North Reef, SONGS site",2019-10-25,true,false
2015,11,21,0:0,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART014,Hermosa Artificial Reef,2017-04-03 21:46:42,true,false
2015,11,21,0:0,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART014,Hermosa Artificial Reef,2017-04-03 21:46:40,true,false
2015,11,8,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART019,Hermosa Artificial Reef,2017-04-03 21:48:23,true,false
2015,11,8,0:00,Hermosa Artificial Reef,33.853667,-118.413333,"Both sides, GPS location estimated by Ashley",HERART012,Hermosa Artificial Reef,2017-04-03 21:46:35,true,false
2015,9,7,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART017,Hermosa Artificial Reef,2017-04-03 21:47:49,true,false
2015,9,6,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART009,Hermosa Artificial Reef,2017-04-03 21:46:24,true,false
2015,9,6,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART005,Hermosa Artificial Reef,2017-04-03 21:45:46,true,false
2015,9,6,8:42,Hermosa Artificial Reef,33.853667,-118.413333,,GSB457,Hermosa Artificial Reef,2021-11-06T22:09:48.258,true,false
2015,9,5,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART005,Hermosa Artificial Reef,2017-04-03 21:45:40,true,false
2015,9,5,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART006,Hermosa Artificial Reef,2017-04-03 21:45:49,true,false
2015,9,3,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART006,Hermosa Artificial Reef,2017-04-03 21:45:52,true,false
2015,9,3,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART001,Hermosa Artificial Reef,2017-04-03 21:45:17,true,false
2015,9,3,,Anacapa- Portuguese Rock,34.004546,-119.398734,,GSB162,Anacapa Island,2017-06-20,true,false
2015,9,3,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART001,Hermosa Artificial Reef,2017-04-03 21:45:19,true,false
2015,9,3,0:00,Hermosa Artificial Reef,33.853667,-118.413333,GPS location estimated by Ashley,HERART005,Hermosa Artificial Reef,2017-04-03 21:45:43,true,false
2015,8,29,,"Cathedral Cove, Anacapa",34.0165,-119.3701,these 2 seemed to be courting. they circled in the eddy of the current and then circled us. after that they followed us back to the charter boat,GSB377,Anacapa Island- Cathedral Cove,2020-09-04T04:21:11.541,true,true
2015,8,29,,"Cathedral Cove, Anacapa",34.0165,-119.3701,these 2 seemed to be courting. they circled in the eddy of the current and then circled us. after that they followed us back to the charter boat,GSB378,Anacapa Island- Cathedral Cove,2020-09-04T23:26:41.823,true,true
2015,7,15,0:00,"San Mateo Kelp, SONGS site",33.379200,-117.600000,Both sides,SMKLP002,"San Mateo Kelp, SONGS site",2017-04-03 21:48:53,true,false
2015,6,29,,Catalina Island- Empire Landing,33.3879,-118.4163 ,,GSB272,Catalina Island,2020-01-09,true,false
2015,6,17,,Catalina Island- Goat Harbor,33.417167,-118.396223,,GSB352,Catalina Island- Goat Harbor,2020-02-21,true,false
2015,6,5,,"Cathedral Cove, Anacapa",34.0165,-119.3701,,GSB187,Anacapa Island- Cathedral Cove,2020-09-04T04:06:21.840,true,false
2015,5,25,8:30,San Clemente Island,32.81502,-118.35612,"I only saw one GSB on this dive.  It slowly approached my buddy and I, then stayed still.  I slowly approached it and took a few pictures.  It must have been irritated by the strobe flashes, then barked loudly (sonic boom?), and swam away.",GSB241,San Clemente Island- China Hat,2019-06-16,true,true
2015,,,0:0,Hermosa Artificial Reef,33.853667,-118.413333,,GSB015,Hermosa Artificial Reef,2017-04-03 21:45:03,true,false
2015,,,,,33.853667,-118.413333,,GSB015,Hermosa Artificial Reef,2017-04-03 21:45:02,true,false
2015,,,,,33.853667,-118.413333,,GSB015,Hermosa Artificial Reef,2017-04-03 21:45:03,true,false
2014,8,22,0:00,Catalina Island,33.3879,-118.4163 ,,GSB022,Catalina Island,2017-04-03 21:44:25,true,false
2014,8,9,0:00,"Eagle Reef, Catalina Island",33.461908,-118.505058,,GSB029,Catalina Island- Eagle Reef,2017-04-03 21:44:59,true,false
2014,7,4,0:00,Catalina Island,33.3879,-118.4163 ,,GSB025,Catalina Island,2017-04-03 21:44:33,true,false
2014,7,4,0:00,Catalina Island,33.3879,-118.4163 ,,GSB023,Catalina Island,2017-04-03 21:44:32,true,false
2014,7,4,0:00,Catalina Island,33.3879,-118.4163 ,,GSB102,Catalina Island,2017-04-03 21:44:34,true,false
2014,7,4,0:00,Catalina Island,33.3879,-118.4163 ,,GSB023,Catalina Island,2017-04-03 21:44:32,true,false
2014,7,4,0:00,Catalina Island,33.3879,-118.4163 ,,GSB102,Catalina Island,2017-04-03 21:44:34,true,false
2014,6,23,0:00,"Hen Rock, Catalina Island",33.400565,-118.366537,,GSB039,Catalina Island- Hen Rock,2017-04-03 21:44:13,true,false
2013,11,,0:0,Catalina Island,33.3879,-118.4163 ,,GSB036,Catalina Island,2017-04-03 21:44:50,true,false
2013,11,,0:0,Catalina Island,33.3879,-118.4163 ,,GSB033,Catalina Island,2017-04-03 21:44:50,true,false
2013,10,12,10:30,"First Boiler, San Clemente island",32.81502,-118.35612,,GSB493,San Clemente Island- China Hat,2021-12-11T05:15:59.398,true,true
2013,9,7,,"Los Angeles County, Catalina Island, Twin Rocks",33.41833,-118.3895402,"GSB090713-04 (this fish) and GSB090713-03 (previously uploaded fish) were two 100 pound class GSB that took turns floating beneath one particular giant kelp plant, facing into a very mild current. None of the surrounding kelp plants that seemed similar were acceptable to them. One fish would hover beneath the kelp for a time before the second fish gently but firmly pushed it away and took the same position with head slightly angled down into the current in the shade of the kelp plant. I moved in, evicted one fish, and assumed the position beneath the kelp. Both fish attempted to displace me, with one fish coming in from the side and the other hovering just overhead with its pelvic fins brushing my hair. When I relinquished my position, the two fish resumed their alternating positions.",GSB160,Catalina Island- Twin Rocks,2018-08-09,true,false
2013,9,7,,"Los Angeles County, Catalina Island, Twin Rocks",33.41833,-118.3895402,"GSB090713-03 (this fish) and GSB090713-04 (to be uploaded next) were two 100 pound class GSB that took turns floating beneath one particular giant kelp plant, facing into a very mild current. None of the surrounding kelp plants that seemed similar were acceptable to them. One fish would hover beneath the kelp for a time before the second fish gently but firmly pushed it away and took the same position with head slightly angled down into the current in the shade of the kelp plant. I moved in, evicted one fish, and assumed the position beneath the kelp. Both fish attempted to displace me, with one fish coming in from the side and the other hovering just overhead with its pelvic fins brushing my hair. When I relinquished my position, the two fish resumed their alternating positions.",GSB157,Catalina Island- Twin Rocks,2018-08-09,true,false
2013,8,25,,"Los Angeles County, Catalina Island, Goat Harbor",33.41751,-118.396223,"Uploaded both right and left side photos of GSB082513-01. This fish had sustained damage to the center of its upper back on the left side, its caudal peduncle on the right side, and had a few white tears or abrasions to its caudal fin and two tears to the soft dorsal. This fish appeared surprisingly lethargic. The damage had not healed by the date of the encounter, and appeared fresh.",GSB145,Catalina Island- Goat Harbor,2018-08-09,false,true
2013,8,3,0:0,Catalina Island,33.3879,-118.4163 ,,GSB045,Catalina Island,2017-04-03 21:44:29,true,false
2012,10,14,,Catalina,33.417167,-118.396223,,GSB495,Catalina Island- Goat Harbor,2021-11-19T01:40:48.961,true,false
2012,10,14,,Catalina,33.417167,-118.396223,,GSB485,Catalina Island- Goat Harbor,2021-11-19T01:42:20.671,true,false
2012,10,14,13:45,Goat Harbor,33.417167,-118.396223,,GSB168,Catalina Island- Goat Harbor,2018-09-17,true,false
2012,10,14,13:40,Goat Harbor,33.417167,-118.396223,,GSB167,Catalina Island- Goat Harbor,2018-09-17,true,false
2012,10,14,13:51,Goat Harbor,33.417167,-118.396223,,GSB170,Catalina Island- Goat Harbor,2018-09-17,true,false
2012,10,7,0:00,"Landing Craft, Redondo",33.809367,-118.405517,"Coordinates: N33 48.562 W118 24.331, 60ft ",LNDGCRFT001,Redondo- Landing Craft,2017-04-03 21:48:55,true,false
2012,7,14,13:9,Goat Harbor,33.417167,-118.396223,,GSB171,Catalina Island- Goat Harbor,2018-09-17,true,false
2012,7,14,,Catalina,33.41751,-118.396223,,GSB486,Catalina Island- Goat Harbor,2021-11-19T01:33:40.714,true,false
2012,7,14,,Catalina,33.41751,-118.396223,,GSB486,Catalina Island- Goat Harbor,2021-11-19T01:31:29.572,true,false
2012,7,14,,Catalina,33.41751,-118.396223,,GSB504,Catalina Island- Goat Harbor,2021-11-19T01:22:00.672,true,false
2012,7,2,10:6,"Goat Harbor, Catalina Island",33.41751,-118.396223,"7/2/2012. Goat Harbor. Viz:  Milky 20. Max depth: 69'. Temps: 65F. Six GSBs at Goat Harbor hung out with us. in the 45' range an entire hour. After awhile, I saw a dust cloud in the. sand and got a couple shots of a foraging bat ray before it flew away. Then. I found an angel shark! Wow! What a great first dive!! The only crummy part. was the viz but even that wasn't that bad. We could see all 6 GSBs at once. and they just kept circling around us. Some of them are more friendly than. others with the cameras. One very darkly colored GSB was hanging on the sand. and when I slowly approached it but was still at least 10&rsquo; away, it let out. 2 or 3 barks and bolted away. I didn't think the barks were directed at me. because the fish was looking the other direction but Michelle says that may. have been a warning to me to back off. It was cool behavior to observe!. Another cool moment was when Michelle was taking pix of the angel shark and. I saw a GSB just behind her, skimming the sand as if it was trying to. scratch an itch. It was a funny sight for such a big fish.",GSB329,Catalina Island- Goat Harbor,2019-10-26,true,false
2012,,,,Goat Harbor,33.417167,-118.396223,,GSB042,Catalina Island- Goat Harbor,2017-04-03 21:44:35,true,false
2011,9,24,10:23,Italian Gardens,33.413620,-118.380270,,GSB194,Catalina Island- Italian Gardens,2018-09-17,true,false
2011,7,7,14:28,Catalina Island- Goat Harbor ,33.417167,-118.396223,Big female being courted by two males,GSB366,Catalina Island- Goat Harbor,2020-06-16,true,false
2010,8,28,0:00,Catalina Island- Goat Harbor,33.417167,-118.396223,,GSB026,Catalina Island- Goat Harbor,2017-04-03 21:44:38,true,false
2010,8,28,0:00,Catalina Island- Goat Harbor,33.417167,-118.396223,(Top),GSB016,Catalina Island- Goat Harbor,2017-04-03 21:44:38,true,false
2010,8,28,0:00,Catalina Island- Goat Harbor,33.417167,-118.396223,(Bottom),GSB016,Catalina Island- Goat Harbor,2017-04-03 21:44:38,true,false
2010,7,25,0:00,Anacapa Island,34.004546,-119.398734,,GSB051,Anacapa Island,2017-04-03 21:44:17,true,false
2010,7,25,0:00,Anacapa Island,34.004546,-119.398734,,GSB051,Anacapa Island,2017-04-03 21:44:17,true,false
2010,7,25,0:00,Anacapa Island,34.004546,-119.398734,,GSB051,Anacapa Island,2017-04-03 21:44:17,true,false
2010,7,7,0:00,"Santa Catalina Island, Goat Harbor",33.417167,-118.396223,,GSB021,Catalina Island- Goat Harbor,2017-04-03 21:44:19,true,false
2010,7,7,0:00,"Santa Catalina Island, Goat Harbor",33.417167,-118.396223,,GSB180,Catalina Island- Goat Harbor,2017-04-03 21:44:19,true,false
2009,10,24,,Star of Scotland,33.996799769043065,-118.5222222,Video grab from 2009. Please forgive the poor quality.. One foot long juvenile.,GSB563,Santa Monica- Wreck of the Star of Scotland,2022-08-12T01:58:46.187,true,false
2009,9,11,9:33,Anacapa Island - Surveyor's Rock,34.010073578609415,-119.3712207,"This particular day, my buddy and I jumped into blue water where we could see the bottom in about 60'.  As we descended, we were surrounded by a school of yellowtail tuna that numbered in the 100's. When the yellowtail cleared, there were two GSB's resting about 3 feet off the bottom. The bottom here was barren with only rock, urchins, and brittle stars.",GSB251,Anacapa Island- Surveyor's Rock,2019-02-02,false,true
2009,8,1,0:00,Catalina Island,33.3879,-118.4163 ,,GSB028,Catalina Island,2017-04-03 21:44:12,true,false
2009,,,0:0,Channel Islands,34.004171,-119.397338,,GSB101,Channel Islands,2017-04-03 21:44:42,true,false
2008,8,3,0:0,"Point Loma, three fingers ",32.71037712,-117.2772155,,PTLOMA001,"Point Loma, Three Fingers",2017-04-03 21:45:11,true,false
2007,9,23,0:00,La Jolla Shores,32.849477,-117.291943,,GSB049,La Jolla,2017-04-03 21:44:16,true,false
2007,9,8,0:00,La Jolla Cove,32.851022,-117.272260,,GSB005,La Jolla Cove,2017-04-03 21:45:13,true,false
2006,11,30,,Redondo Beach,33.837588,-118.396620,,GSB113,Redondo Beach,2017-06-01,true,false
2006,9,23,0:00,La Jolla Cove,32.851022,-117.272260,,GSB237,La Jolla Cove,2017-04-03 21:44:15,true,false
2006,8,27,0:00,La Jolla Cove,32.851022,-117.272260,,GSB037,La Jolla Cove,2017-04-03 21:44:13,true,false
2006,8,27,0:00,La Jolla Cove,32.851022,-117.272260,,GSB037,La Jolla Cove,2017-04-03 21:44:12,true,false
2006,8,27,0:00,La Jolla Cove,32.851022,-117.272260,,GSB040,La Jolla Cove,2017-04-03 21:44:14,true,false
2005,10,6,9:21,Italian Gardens,33.413620,-118.380270,,GSB169,Catalina Island- Italian Gardens,2018-09-17,true,false
2005,10,6,9:46,Italian Garden,33.413620,-118.380270,,GSB192,Catalina Island- Italian Gardens,2018-09-17,true,false
2004,9,11,1:18,Anacapa Island / Surveyor's Rock,34.010073578609415,-119.3712207,"This large BSB emerged from inside a large, shallow water kelp forest that used to exist west of Surveyor's Rock at Anacapa Island. It swam right up to me, circled me several times, and the &quot;buddied up&quot; with me and swam along side me for the remainder of my dive. It actually swam with me all the way back to the dive boat and only left as I started to take my fins off at the swim step.",GSB225,Anacapa Island,2019-02-02,true,false
2004,5,28,5:56,Catalina,33.413620,-118.380270,,GSB492,Catalina Island- Italian Gardens,2021-11-18T01:18:14.393,true,false
2004,5,28,5:55,"Italian Gardens, Catalina",33.413620,-118.380270,,GSB492,Catalina Island- Italian Gardens,2021-11-18T01:16:04.027,true,false
2002,,,,Italian Gardens,33.413620,-118.380270,Date of encounter unknown. Year of encounter 2002,GSB186,Catalina Island- Italian Gardens,2018-09-17,true,false
2001,,,,Italian Gardens,33.413620,-118.380270,,GSB177,Catalina Island- Italian Gardens,2018-09-17,true,false
2001,,,0:0,Italian Gardens,33.413620,-118.380270,,GSB199,Catalina Island- Italian Gardens,2018-09-17,true,false
,,,0:00,"Catalina Island, Italian Gardens",33.413620,-118.380270,,GSB002,Catalina Island- Italian Gardens,2017-04-03 21:45:12,true,false
,,,0:00,San Clemente Island,32.897589,-118.496071,,GSB048,San Clemente Island,2017-04-03 21:44:36,true,false
,,,0:00,La Jolla Cove,32.851022,-117.272260,,GSB017,La Jolla Cove,2017-04-03 21:44:44,true,false
,,,0:00,Channel Islands,34.004171,-119.397338,,GSB046,Channel Islands,2017-04-03 21:44:40,true,false
,,,0:00,La Jolla Cove,32.851022,-117.272260,,GSB031,La Jolla Cove,2017-04-03 21:44:45,true,false
,,,0:00,La Jolla Cove,33.3879,-118.4163 ,(Bottom),GSB030,Catalina Island,2017-04-03 21:44:26,true,false
,,,0:00,La Jolla Cove,32.851022,-117.272260,,GSB019,La Jolla Cove,2017-04-03 21:44:44,true,false
,,,0:00,Catalina Island,33.3879,-118.4163 ,(Top),GSB047,Catalina Island,2017-04-03 21:44:30,true,false
,,,0:00,San Clemente Island,32.897589,-118.496071,,GSB048,San Clemente Island,2017-04-03 21:44:35,true,false
,,,0:00,Channel Islands,34.004171,-119.397338,,GSB043,Channel Islands,2017-04-03 21:44:40,true,false
,,,0:00,Channel Islands,34.004171,-119.397338,,GSB043,Channel Islands,2017-04-03 21:44:40,true,false
,,,0:00,,33.3879,-118.4163 ,,GSB030,Catalina Island,2017-04-03 21:44:26,true,false
